iterations;buffer size;without trace;with trace;overhead ratio;trace time;decode time
434000;1024;6.87;743.276;10719.155749636098%;6.79091;742.791
435000;1024;6.17;749.747;12051.491085899514%;7.46067;748.686
436000;1024;6.19;748.734;11995.864297253635%;7.520608;748.183
437000;1024;6.68;755.146;11204.580838323354%;6.82165;754.625
438000;1024;6.7;760.732;11254.20895522388%;6.717538;760.249
439000;1024;6.2;763.266;12210.74193548387%;7.715881;762.721
440000;1024;6.8;764.849;11147.779411764708%;6.892697;764.29
441000;1024;7.06;753.403;10571.430594900852%;6.803607;752.93
442000;1024;6.98;755.757;10727.464183381087%;6.827033999999999;755.242
443000;1024;6.88;760.033;10946.991279069767%;6.901287;759.499
444000;1024;6.43;765.944;11812.03732503888%;8.256637;765.501
445000;1024;7.12;767.038;10673.005617977527%;6.910272999999999;766.557
446000;1024;7.09;768.314;10736.586741889985%;6.832264;767.851
447000;1024;6.91;770.668;11052.937771345876%;7.0115050000000005;770.068
448000;1024;6.86;768.832;11107.463556851311%;6.839336;768.369
449000;1024;7.15;766.829;10624.881118881118%;6.967487;766.373
450000;1024;7.05;778.326;10940.08510638298%;6.912954;777.818
451000;1024;6.53;773.305;11742.343032159264%;7.655541;772.715
452000;1024;7.01;775.688;10965.449358059916%;7.148174;775.156
453000;1024;6.51;784.245;11946.774193548386%;8.636109;783.798
454000;1024;7.03;786.049;11081.351351351352%;7.011832999999999;785.585
455000;1024;6.63;790.422;11821.900452488688%;7.052778;789.875
456000;1024;7.04;796.03;11207.244318181818%;7.068196;795.568
457000;1024;6.59;784.818;11809.226100151744%;7.9719869999999995;784.337
458000;1024;6.65;805.045;12005.93984962406%;7.778497;804.578
459000;1024;6.57;783.107;11819.436834094367%;8.600295000000001;782.629
460000;1024;7.22;788.029;10814.529085872577%;7.290479;787.512
461000;1024;6.5;796.449;12153.061538461538%;7.976218;796.0
462000;1024;6.53;791.587;12022.312404287903%;7.128303000000001;791.078
463000;1024;7.15;795.413;11024.657342657341%;7.642459000000001;794.905
464000;1024;6.64;799.83;11945.632530120483%;8.136645;799.028
465000;1024;6.96;797.794;11362.557471264367%;7.332638;797.346
466000;1024;6.79;791.559;11557.717231222387%;7.39738;791.049
467000;1024;7.3;798.672;10840.712328767124%;7.341226000000001;798.136
468000;1024;6.75;804.591;11819.866666666667%;7.257137;804.03
469000;1024;7.56;806.054;10562.089947089948%;7.219148;805.58
470000;1024;7.51;804.681;10614.793608521972%;7.323339;804.18
471000;1024;7.08;805.532;11277.570621468927%;7.338569;805.078
472000;1024;6.7;806.97;11944.328358208955%;7.950775;806.49
473000;1024;6.79;808.959;11813.9764359352%;7.885155;808.466
474000;1024;7.05;801.764;11272.5390070922%;7.870288;801.272
475000;1024;6.8;805.474;11745.205882352942%;7.736891;804.911
476000;1024;6.82;813.16;11823.167155425219%;8.110168999999999;812.538
477000;1024;7.13;811.165;11276.788218793828%;7.839818;810.671
478000;1024;7.14;811.086;11259.747899159665%;7.707498;810.621
479000;1024;7.57;815.481;10672.536327608983%;7.697261;815.018
480000;1024;7.61;823.002;10714.743758212877%;7.582245;822.548
481000;1024;7.39;827.201;11093.518267929636%;7.59614;826.73
482000;1024;6.89;819.211;11789.854862119015%;7.894252000000001;818.602
483000;1024;6.9;816.894;11739.04347826087%;7.835715;816.297
484000;1024;7.25;831.73;11372.137931034484%;8.749319;831.195
485000;1024;6.87;833.649;12034.628820960697%;7.457232;833.111
486000;1024;6.92;835.78;11977.745664739885%;7.803705000000001;835.223
487000;1024;6.88;828.439;11941.26453488372%;7.780005;827.912
488000;1024;7.53;831.453;10941.872509960158%;7.908221;830.987
489000;1024;7.09;830.408;11612.383638928068%;7.704867;829.942
490000;1024;7.32;838.809;11359.139344262294%;8.241401999999999;838.309
491000;1024;7.28;844.437;11499.40934065934%;7.783807;843.972
492000;1024;7.39;837.074;11227.117726657645%;7.5572490000000005;836.508
493000;1024;7.15;836.534;11599.776223776224%;7.591577000000001;836.059
494000;1024;7.57;843.023;11036.367239101715%;7.580476;842.525
495000;1024;7.42;848.855;11340.094339622643%;7.684847;848.367
496000;1024;7.9;857.614;10755.87341772152%;7.804366;857.07
497000;1024;7.51;851.254;11234.940079893477%;8.355527;850.798
498000;1024;8.43;844.751;9920.771055753263%;8.824956;844.149
499000;1024;7.42;840.647;11229.474393530998%;9.05316;840.2
500000;1024;7.48;840.386;11135.106951871658%;8.431225;839.867
501000;1024;7.47;854.149;11334.390896921017%;8.947345;853.223
502000;1024;7.72;858.665;11022.603626943006%;7.932679;858.203
503000;1024;7.34;862.656;11652.806539509535%;7.977747;862.157
504000;1024;7.49;853.89;11300.400534045393%;8.626733999999999;853.155
505000;1024;7.52;854.079;11257.433510638297%;7.728541;853.561
506000;1024;7.33;859.008;11619.07230559345%;8.071271;858.491
507000;1024;7.9;855.374;10727.518987341771%;7.837885999999999;854.911
508000;1024;7.57;857.352;11225.65389696169%;8.122074000000001;856.841
509000;1024;7.5;853.853;11284.706666666667%;8.672786;853.381
510000;1024;7.41;853.438;11417.381916329285%;7.732016;852.958
511000;1024;7.62;851.36;11072.703412073492%;8.08825;850.531
512000;1024;7.44;862.924;11498.440860215052%;8.140622;862.379
513000;1024;9.89;879.728;8795.126390293224%;12.233164;878.918
514000;1024;7.54;865.138;11373.97877984085%;8.616489999999999;864.041
515000;1024;7.56;864.513;11335.357142857145%;8.019715;864.067
516000;1024;8.35;865.377;10263.79640718563%;8.571735;864.765
517000;1024;7.73;866.032;11103.518758085382%;7.745947;865.559
518000;1024;7.78;863.17;10994.730077120821%;8.108705;862.727
519000;1024;7.57;882.429;11556.922060766181%;8.208279;881.98
520000;1024;7.73;869.515;11148.576972833116%;7.776265;868.988
521000;1024;7.75;883.098;11294.812903225806%;8.110884;882.454
522000;1024;7.94;871.0;10869.773299748109%;8.090538;870.412
523000;1024;7.59;871.736;11385.32279314888%;8.372112;871.278
524000;1024;7.63;875.689;11376.920052424639%;8.293495;875.235
525000;1024;8.1;871.416;10658.222222222223%;8.806274;870.889
526000;1024;7.48;886.084;11746.042780748661%;9.221307000000001;885.646
527000;1024;7.76;882.927;11277.92525773196%;8.650164;882.468
528000;1024;7.51;891.252;11767.536617842876%;8.297677;890.782
529000;1024;7.56;1199.74;15769.576719576722%;8.454736;1199.21
530000;1024;7.59;901.885;11782.54281949934%;8.489106;901.425
531000;1024;10.96;899.982;8111.514598540144%;8.511532;899.533
532000;1024;8.1;900.036;11011.555555555555%;8.053568;899.495
533000;1024;8.14;893.197;10872.936117936119%;8.039227;892.711
534000;1024;8.67;901.593;10298.996539792388%;10.970198;900.932
535000;1024;8.07;906.787;11136.517967781907%;9.434448;906.211
536000;1024;7.73;914.625;11732.147477360932%;8.154498;914.108
537000;1024;7.75;899.317;11504.090322580645%;8.67136;898.847
538000;1024;8.3;897.548;10713.831325301204%;8.772858000000001;897.06
539000;1024;8.12;925.105;11292.918719211824%;8.270424;924.502
540000;1024;7.77;903.29;11525.353925353926%;8.643794999999999;902.838
541000;1024;7.64;908.71;11794.10994764398%;8.666247;908.132
542000;1024;7.69;903.916;11654.43433029909%;8.99982;903.435
543000;1024;8.01;910.676;11269.238451935082%;9.344116999999999;910.132
544000;1024;7.91;911.059;11417.812895069532%;8.298267;910.557
545000;1024;7.69;911.773;11756.605981794537%;8.888444;911.21
546000;1024;8.16;909.484;11045.637254901962%;8.363026;908.892
547000;1024;8.31;917.031;10935.270758122744%;8.622818;916.534
548000;1024;8.19;910.696;11019.60927960928%;8.232046;910.208
549000;1024;7.8;934.15;11876.282051282053%;9.287237;933.549
550000;1024;7.86;923.912;11654.605597964377%;8.977746;923.349
551000;1024;8.71;940.121;10693.582089552237%;8.893837000000001;939.626
552000;1024;8.61;921.544;10603.182346109175%;8.673251;921.044
553000;1024;7.97;924.365;11498.05520702635%;8.778076;923.895
554000;1024;7.84;925.549;11705.47193877551%;8.441644;925.029
555000;1024;8.52;922.094;10722.699530516435%;8.471025;921.597
556000;1024;8.57;928.599;10735.46091015169%;8.642375;928.142
557000;1024;7.98;927.691;11525.200501253134%;9.033922;927.065
558000;1024;8.56;932.453;10793.142523364486%;8.511139;931.945
559000;1024;9.12;930.181;10099.353070175439%;9.2342;929.646
560000;1024;8.39;947.351;11191.430274135875%;8.886371;946.837
561000;1024;8.09;935.229;11460.309023485786%;9.082967;934.673
562000;1024;8.04;935.569;11536.430348258707%;9.187992;935.034
563000;1024;8.75;947.366;10727.039999999999%;9.402318;946.809
564000;1024;8.47;947.079;11081.570247933883%;8.949597;946.572
565000;1024;9.41;938.901;9877.69394261424%;9.534407999999999;938.352
566000;1024;9.55;942.371;9767.759162303664%;9.591988;941.874
567000;1024;9.73;956.604;9731.490236382322%;12.252503;955.984
568000;1024;8.05;962.522;11856.7950310559%;8.850947999999999;961.977
569000;1024;9.02;953.892;10475.29933481153%;8.629887;953.295
570000;1024;8.66;948.993;10858.348729792147%;8.704448000000001;948.446
571000;1024;8.5;942.449;10987.635294117646%;8.711217;941.94
572000;1024;8.77;955.821;10798.757126567845%;8.627566;955.379
573000;1024;9.4;971.446;10234.531914893618%;9.124317000000001;970.954
574000;1024;9.86;955.243;9588.062880324544%;8.921972;954.725
575000;1024;9.04;955.756;10472.522123893807%;9.310861;955.228
576000;1024;9.2;954.541;10275.445652173914%;9.175703;953.956
577000;1024;8.23;969.538;11680.534629404616%;9.197897;969.036
578000;1024;8.76;969.885;10971.746575342466%;9.937489000000001;969.146
579000;1024;8.49;962.04;11231.448763250883%;9.708269999999999;961.498
580000;1024;8.58;963.154;11125.571095571095%;9.001585;962.688
581000;1024;8.56;982.196;11374.252336448599%;8.846924999999999;981.707
582000;1024;8.58;983.328;11360.6993006993%;8.920615;982.819
583000;1024;8.6;971.246;11193.558139534884%;9.327363;970.723
584000;1024;9.12;969.729;10532.993421052633%;9.10757;969.184
585000;1024;8.71;985.609;11215.832376578643%;9.047415999999998;985.127
586000;1024;8.99;975.249;10748.153503893214%;9.770413;974.629
587000;1024;8.46;974.217;11415.567375886523%;9.81279;973.519
588000;1024;9.26;984.569;10532.494600431966%;11.928682;983.975
589000;1024;8.49;975.305;11387.691401648997%;9.359299;974.837
590000;1024;8.69;966.632;11023.49827387802%;9.36196;966.144
591000;1024;8.55;978.871;11348.783625730994%;9.709119;978.288
592000;1024;8.72;994.146;11300.756880733943%;9.443829999999998;993.534
593000;1024;8.79;982.064;11072.514220705349%;9.676414;981.51
594000;1024;8.52;986.805;11482.218309859156%;10.371547999999999;986.287
595000;1024;8.4;988.302;11665.5%;9.652287;987.733
596000;1024;9.15;1008.15;10918.032786885246%;9.144397;1007.63
597000;1024;10.11;997.148;9762.987141444115%;9.164325;996.608
598000;1024;8.77;985.034;11131.858608893957%;9.579764;984.472
599000;1024;8.63;984.996;11313.626882966395%;9.086436;984.467
600000;1024;9.15;989.673;10716.098360655738%;9.309828000000001;989.134
601000;1024;9.09;996.771;10865.577557755774%;9.628962;996.238
602000;1024;9.21;985.158;10596.61237785016%;9.169769;984.672
603000;1024;8.54;983.739;11419.192037470728%;9.647065;983.17
604000;1024;8.99;996.994;10990.033370411567%;9.652512;996.412
605000;1024;9.38;1000.96;10571.215351812365%;9.958898;1000.47
606000;1024;8.61;1002.9;11548.08362369338%;9.558278999999999;1002.4
607000;1024;9.01;1015.68;11172.807991120975%;10.089309;1015.16
608000;1024;8.53;1026.28;11931.418522860493%;9.36449;1025.8
609000;1024;9.0;1027.11;11312.333333333332%;8.939282;1026.67
610000;1024;8.55;1007.12;11679.181286549709%;10.613658000000001;1006.38
611000;1024;8.98;1008.52;11130.734966592427%;9.160668000000001;1008.07
612000;1024;9.2;1003.31;10805.54347826087%;9.102787000000001;1002.85
613000;1024;9.09;1010.46;11016.171617161715%;9.718808999999998;1009.98
614000;1024;8.73;1011.7;11488.77434135166%;9.456601;1011.15
615000;1024;9.17;1016.6;10986.150490730644%;9.598095;1016.13
616000;1024;9.05;1010.67;11067.624309392266%;9.587267;1010.2
617000;1024;8.77;1011.31;11431.470923603192%;9.280961999999999;1010.85
618000;1024;9.16;1029.6;11140.174672489084%;9.762207;1029.14
619000;1024;9.15;1016.8;11012.568306010928%;9.497857000000002;1016.32
620000;1024;8.98;1011.85;11167.81737193764%;9.184786;1011.35
621000;1024;9.02;1067.47;11734.47893569845%;9.858384000000001;1067.01
622000;1024;9.14;1019.93;11058.971553610501%;9.900897;1019.34
623000;1024;9.1;1014.64;11049.89010989011%;9.945231;1014.11
624000;1024;9.16;1029.48;11138.864628820962%;10.556241;1029.03
625000;1024;9.49;1029.48;10748.050579557428%;9.746425;1028.93
626000;1024;8.99;1024.22;11292.880978865407%;10.749820000000001;1022.36
627000;1024;9.38;1032.29;10905.223880597014%;9.489209;1031.83
628000;1024;9.17;1038.34;11223.227917121045%;9.642826000000001;1037.74
629000;1024;9.68;1030.36;10544.214876033058%;9.698927;1029.81
630000;1024;9.11;1030.77;11214.70911086718%;9.968719;1029.97
631000;1024;9.34;1044.03;11078.051391862955%;10.093017;1043.53
632000;1024;9.39;1035.13;10923.748668796592%;9.646652;1034.57
633000;1024;9.16;1177.78;12757.860262008733%;10.456347000000001;1177.18
634000;1024;9.48;1056.23;11041.666666666666%;10.084742;1055.7
635000;1024;9.17;1071.95;11589.749182115595%;9.956121999999999;1071.39
636000;1024;9.1;1052.51;11466.043956043957%;9.939944;1052.06
637000;1024;9.27;1047.3;11197.734627831716%;9.893550000000001;1046.84
638000;1024;9.66;1050.71;10776.915113871635%;10.311824;1050.1
639000;1024;9.51;1053.9;10982.018927444797%;10.055216;1053.44
640000;1024;9.48;1070.86;11195.991561181432%;10.071617;1070.31
641000;1024;9.11;1059.08;11525.466520307356%;9.473177;1058.56
642000;1024;9.51;1057.88;11023.869610935859%;10.237226999999999;1057.36
643000;1024;9.12;1055.53;11473.793859649124%;9.975351;1055.04
644000;1024;9.02;1073.59;11802.328159645233%;9.838391999999999;1073.01
645000;1024;9.61;1053.2;10859.417273673258%;10.508545999999999;1052.7
646000;1024;9.25;1064.05;11403.243243243243%;10.17896;1063.53
647000;1024;9.58;1062.07;10986.325678496869%;10.207685;1061.53
648000;1024;9.51;1067.4;11123.97476340694%;9.850272;1066.85
649000;1024;9.55;1075.45;11161.256544502618%;9.812454;1074.98
650000;1024;9.48;1061.01;11092.088607594935%;9.808775;1060.5
651000;1024;9.13;1080.09;11730.120481927708%;10.002226;1079.65
652000;1024;9.9;1062.86;10635.959595959594%;9.784979;1062.39
653000;1024;9.36;1071.44;11347.008547008549%;10.226589;1070.58
654000;1024;9.51;1068.29;11133.333333333332%;9.903037999999999;1067.73
655000;1024;9.39;1084.34;11447.816826411074%;9.923615999999999;1083.83
656000;1024;9.36;1077.68;11413.675213675217%;10.104096;1077.18
657000;1024;9.84;1070.05;10774.4918699187%;10.260723;1069.6
658000;1024;9.78;1074.75;10889.263803680982%;10.412782;1074.27
659000;1024;9.61;1086.31;11203.954214360043%;9.948668999999999;1085.77
660000;1024;9.28;1090.75;11653.77155172414%;9.994079000000001;1090.2
661000;1024;9.88;1086.82;10900.202429149795%;10.279718;1086.35
662000;1024;9.51;1087.97;11340.273396424816%;10.635015000000001;1087.41
663000;1024;9.38;1090.35;11524.200426439229%;10.28766;1089.9
664000;1024;9.79;1076.52;10896.11848825332%;10.528003;1076.05
665000;1024;9.81;1095.11;11063.200815494392%;10.354818;1094.66
666000;1024;9.83;1099.55;11085.656154628688%;10.147001;1099.05
667000;1024;9.93;1098.46;10962.034239677745%;10.425042999999999;1097.99
668000;1024;9.61;1091.67;11259.729448491158%;10.447149;1090.77
669000;1024;9.93;1096.78;10945.115810674723%;9.812799;1096.34
670000;1024;10.01;1110.11;10990.009990009989%;10.249881;1109.43
671000;1024;9.84;1099.34;11072.154471544714%;10.474864;1098.87
672000;1024;9.99;1107.65;10987.587587587588%;10.729708;1107.08
673000;1024;9.98;1103.85;10960.62124248497%;10.304733;1103.33
674000;1024;9.84;1112.88;11209.756097560978%;10.511681;1112.41
675000;1024;9.84;1097.39;11052.337398373986%;10.495206000000001;1096.93
676000;1024;9.52;1099.73;11451.785714285716%;10.44774;1099.26
677000;1024;9.84;1100.82;11087.19512195122%;10.979546;1100.24
678000;1024;10.01;1122.9;11117.78221778222%;10.566208;1122.37
679000;1024;9.96;1115.31;11097.891566265058%;10.475423;1114.85
680000;1024;9.96;1113.97;11084.437751004014%;10.638739000000001;1113.36
681000;1024;10.11;1112.79;10906.824925816025%;10.79576;1112.15
682000;1024;10.1;1105.09;10841.485148514852%;11.102077999999999;1104.62
683000;1024;10.27;1122.36;10828.52969814995%;11.406995;1121.57
684000;1024;9.74;1121.13;11410.574948665299%;10.679241000000001;1120.55
685000;1024;10.04;1120.81;11063.446215139444%;10.416872;1120.28
686000;1024;10.0;1125.82;11158.199999999999%;10.930095;1125.25
687000;1024;9.82;1127.16;11378.207739307536%;10.707808;1126.66
688000;1024;10.13;1120.68;10962.981243830205%;10.64074;1120.2
689000;1024;10.01;1123.5;11123.776223776224%;10.721265;1122.96
690000;1024;10.21;1119.35;10863.271302644464%;10.649177;1118.78
691000;1024;9.89;1127.69;11302.325581395347%;10.630595;1127.23
692000;1024;10.16;1127.19;10994.389763779527%;10.746241000000001;1126.74
693000;1024;10.41;1133.25;10786.167146974063%;10.589882;1132.71
694000;1024;10.18;1159.31;11288.11394891945%;10.577988999999999;1158.84
695000;1024;10.18;1138.57;11084.381139489193%;10.831861;1138.09
696000;1024;10.1;1135.12;11138.811881188118%;11.013095;1134.16
697000;1024;10.13;1152.24;11274.531095755181%;10.806778;1151.75
698000;1024;9.94;1139.57;11364.486921529175%;10.882112;1138.66
699000;1024;10.31;1145.7;11012.51212415131%;10.402274;1145.25
700000;1024;9.88;1141.93;11457.995951417002%;10.670781;1141.4
701000;1024;10.37;1151.17;11000.964320154295%;10.900675;1150.53
702000;1024;10.29;1148.06;11057.045675413023%;10.849488;1147.62
703000;1024;10.32;1141.64;10962.403100775195%;10.466287;1141.14
704000;1024;10.19;1148.62;11172.031403336603%;10.836999;1148.17
705000;1024;10.24;1144.97;11081.34765625%;11.141511;1144.42
706000;1024;10.57;1145.26;10735.00473036897%;10.761838000000001;1144.79
707000;1024;9.94;1147.16;11440.845070422536%;10.880901;1146.61
708000;1024;10.38;1153.82;11015.799614643542%;11.077138;1153.29
709000;1024;10.13;1148.82;11240.769990128329%;11.308246;1148.29
710000;1024;9.99;1146.61;11377.577577577576%;11.089448;1145.73
711000;1024;10.75;1160.63;10696.558139534885%;10.941896;1160.19
712000;1024;10.5;1151.09;10862.761904761903%;11.252927999999999;1150.53
713000;1024;10.73;1155.94;10672.972972972973%;11.134501;1155.48
714000;1024;10.43;1164.85;11068.264621284754%;10.973038;1164.25
715000;1024;10.49;1163.44;10990.943755958055%;10.976443999999999;1162.99
716000;1024;10.54;1174.85;11046.584440227703%;11.685222000000001;1174.04
717000;1024;10.62;1167.0;10888.700564971754%;12.395;1165.3
718000;1024;10.57;1168.19;10951.939451277201%;11.431713;1167.61
719000;1024;10.41;1168.88;11128.434197886649%;11.078926;1168.25
720000;1024;10.66;1175.43;10926.5478424015%;11.674549;1174.88
721000;1024;10.5;1166.64;11010.857142857143%;11.337940999999999;1166.12
722000;1024;10.38;1174.2;11212.138728323698%;11.350976;1173.36
723000;1024;10.48;1179.96;11159.16030534351%;11.25055;1179.31
724000;1024;10.69;1179.14;10930.308699719364%;11.842748;1178.6
725000;1024;10.49;1177.38;11123.832221163013%;11.217680999999999;1176.84
726000;1024;10.2;1197.26;11637.843137254902%;11.656844999999999;1196.73
727000;1024;10.77;1207.42;11110.956360259983%;11.237974000000001;1206.89
728000;1024;10.52;1183.86;11153.42205323194%;11.005844;1183.38
729000;1024;10.24;1195.41;11573.92578125%;11.102469;1194.83
730000;1024;10.52;1190.71;11218.536121673005%;11.015046;1190.17
731000;1024;11.14;1194.63;10623.788150807899%;11.694655000000001;1194.1
732000;1024;10.66;1194.42;11104.690431519699%;11.262779;1193.78
733000;1024;10.46;1185.19;11230.688336520076%;10.98703;1184.7
734000;1024;10.83;1200.98;10989.38134810711%;11.406883;1200.52
735000;1024;10.63;1196.02;11151.364063969895%;11.979201999999999;1195.56
736000;1024;10.38;1183.97;11306.262042389208%;11.226594;1183.24
737000;1024;10.34;1193.92;11446.615087040622%;11.772725000000001;1193.41
738000;1024;10.81;1202.73;11026.08695652174%;12.289832;1202.13
739000;1024;10.74;1201.77;11089.664804469274%;11.791307000000002;1201.29
740000;1024;10.66;1203.52;11190.056285178236%;11.667468;1203.06
741000;1024;10.63;1212.53;11306.679209783628%;11.131454;1211.91
742000;1024;10.48;1198.69;11337.881679389313%;11.244807000000002;1198.13
743000;1024;10.56;1200.99;11273.011363636364%;11.323179999999999;1200.46
744000;1024;10.89;1195.76;10880.348943985307%;11.07957;1195.22
745000;1024;10.94;1203.5;10900.914076782448%;11.671124;1203.02
746000;1024;10.54;1216.5;11441.745730550287%;12.048487;1215.6
747000;1024;10.58;1247.89;11694.801512287337%;11.862618000000001;1246.93
748000;1024;10.56;1210.6;11364.01515151515%;11.958633;1210.08
749000;1024;10.94;1205.85;10922.394881170017%;12.720343;1205.39
750000;1024;11.18;1220.88;10820.214669051878%;11.590526;1220.28
751000;1024;10.69;1212.62;11243.498596819456%;11.514769000000001;1211.91
752000;1024;10.9;1227.37;11160.275229357796%;11.629132;1226.81
753000;1024;11.02;1229.83;11059.981851179673%;11.598034;1229.33
754000;1024;11.14;1239.28;11024.596050269298%;11.318871;1238.75
755000;1024;11.14;1228.53;10928.096947935366%;11.845612000000001;1228.03
756000;1024;11.1;1256.53;11220.09009009009%;11.273377;1256.0
757000;1024;11.16;1225.08;10877.419354838708%;11.650472;1224.63
758000;1024;10.59;1224.97;11467.233238904628%;11.695415;1224.41
759000;1024;11.56;1279.14;10965.22491349481%;12.411195000000001;1278.38
760000;2048;11.39;1357.12;11815.013169446882%;11.429630999999999;1356.43
761000;2048;11.19;1339.08;11866.756032171581%;12.03666;1338.38
762000;2048;10.63;1356.09;12657.196613358417%;12.11441;1354.89
763000;2048;11.18;1347.8;11955.45617173524%;12.07835;1347.1
764000;2048;11.19;1343.84;11909.294012511169%;12.224837;1342.95
765000;2048;10.78;1337.46;12306.864564007423%;12.31542;1336.76
766000;2048;11.17;1347.45;11963.115487914056%;11.950709;1346.76
767000;2048;11.14;1345.52;11978.27648114901%;11.447177;1344.87
768000;2048;10.93;1358.64;12330.375114364137%;12.584143000000001;1357.9
769000;2048;11.27;1392.82;12258.651286601596%;12.2404;1392.11
770000;2048;10.98;1375.95;12431.420765027322%;11.642781;1375.19
771000;2048;11.49;1346.5;11618.88598781549%;12.297519000000001;1345.81
772000;2048;11.35;1353.06;11821.233480176212%;11.753852;1352.37
773000;2048;11.8;1377.12;11570.50847457627%;12.656419;1376.42
774000;2048;10.73;1365.35;12624.603914259085%;12.011977;1364.72
775000;2048;10.8;1378.18;12660.925925925927%;12.024232;1377.31
776000;2048;11.53;1366.18;11748.915871639205%;12.006979000000001;1365.51
777000;2048;11.47;1369.72;11841.761115954663%;12.292795;1368.98
778000;2048;11.59;1358.91;11624.849007765315%;12.402929;1358.25
779000;2048;11.67;1370.01;11639.588688946014%;11.850553999999999;1369.34
780000;2048;11.62;1365.04;11647.332185886404%;12.563114;1364.26
781000;2048;11.91;1369.87;11401.847187237614%;12.219127;1369.16
782000;2048;11.51;1369.15;11795.308427454389%;12.572071999999999;1368.39
783000;2048;11.58;1368.41;11717.012089810018%;12.358775999999999;1367.73
784000;2048;11.5;1365.91;11777.478260869566%;12.720758;1365.21
785000;2048;11.56;1389.15;11916.868512110726%;12.345412;1388.39
786000;2048;11.32;1384.43;12129.946996466433%;13.52346;1383.2
787000;2048;11.11;1385.35;12369.39693969397%;11.897083;1384.64
788000;2048;11.0;1383.2;12474.545454545456%;12.069514;1382.53
789000;2048;11.24;1389.56;12262.633451957296%;12.058480000000001;1388.89
790000;2048;11.53;1378.21;11853.252385082395%;12.397843;1377.44
791000;2048;11.42;1406.34;12214.711033274954%;11.941052;1405.67
792000;2048;11.54;1396.97;12005.459272097054%;12.496993999999999;1396.1
793000;2048;11.74;1389.2;11733.04940374787%;12.633533;1388.45
794000;2048;11.69;1385.34;11750.641573994866%;12.347996;1384.56
795000;2048;11.55;1397.42;11998.87445887446%;12.328902999999999;1396.76
796000;2048;11.48;1389.22;12001.219512195123%;12.133822;1388.57
797000;2048;11.29;1917.24;16881.75376439327%;12.5535;1916.44
798000;2048;11.5;1397.45;12051.739130434782%;12.530095;1396.76
799000;2048;11.49;1401.28;12095.648389904263%;13.694917;1400.46
800000;2048;11.55;1402.15;12039.82683982684%;12.601104000000001;1401.47
801000;2048;11.39;1403.38;12221.158911325723%;12.287993;1402.64
802000;2048;11.52;1420.19;12228.038194444445%;13.655375;1419.49
803000;2048;11.76;1402.84;11828.911564625849%;12.344832;1402.15
804000;2048;11.22;1403.32;12407.308377896612%;12.43665;1402.2
805000;2048;11.87;1400.04;11694.776748104467%;12.899773000000001;1399.34
806000;2048;11.97;1408.71;11668.671679197994%;12.628837;1407.97
807000;2048;11.75;1425.13;12028.765957446809%;12.527894;1424.49
808000;2048;12.28;1404.98;11341.205211726385%;13.21894;1403.97
809000;2048;11.28;1442.38;12687.056737588653%;12.483270000000001;1441.28
810000;2048;11.8;1403.27;11792.118644067796%;12.491299;1402.59
811000;2048;12.01;1426.06;11773.938384679434%;12.596910000000001;1425.37
812000;2048;11.75;1429.35;12064.68085106383%;12.854042;1428.62
813000;2048;12.16;1418.23;11563.075657894735%;12.375863;1417.53
814000;2048;12.12;1422.82;11639.43894389439%;12.594427;1422.1
815000;2048;12.22;1419.42;11515.548281505728%;12.619861;1418.71
816000;2048;12.1;1422.76;11658.347107438018%;12.692065000000001;1421.97
817000;2048;11.84;1424.39;11930.320945945949%;12.885863;1423.67
818000;2048;12.13;1426.56;11660.593569661993%;12.385095999999999;1425.88
819000;2048;12.34;1425.88;11454.943273905998%;12.841075;1425.16
820000;2048;12.12;1425.49;11661.468646864689%;12.992963;1424.71
821000;2048;12.0;1433.0;11841.666666666668%;12.958019;1432.19
822000;2048;12.0;1441.46;11912.166666666668%;12.739284999999999;1440.48
823000;2048;11.99;1461.64;12090.49207673061%;13.297207;1460.67
824000;2048;12.16;1431.62;11673.190789473681%;12.553504;1430.97
825000;2048;11.92;1438.68;11969.463087248321%;13.868154;1437.93
826000;2048;12.49;1436.34;11399.919935948757%;12.891969;1435.63
827000;2048;11.77;1448.63;12207.816482582839%;12.906014;1447.93
828000;2048;12.02;1456.26;12015.307820299502%;12.957550000000001;1455.62
829000;2048;12.09;1445.27;11854.25971877585%;12.685254;1444.61
830000;2048;12.22;1454.94;11806.21931260229%;12.534319;1454.19
831000;2048;12.07;1442.34;11849.792874896437%;13.222278000000001;1441.52
832000;2048;11.96;1472.26;12209.866220735785%;12.823675000000001;1471.34
833000;2048;12.11;1472.93;12062.923203963668%;13.373695999999999;1472.18
834000;2048;11.71;1438.89;12187.702818104184%;14.72079;1437.73
835000;2048;12.18;1436.58;11694.581280788176%;13.083101;1435.83
836000;2048;12.58;1445.73;11392.289348171702%;13.044205;1445.04
837000;2048;12.07;1440.74;11836.536868268435%;13.148339;1440.07
838000;2048;11.8;1463.98;12306.610169491525%;12.626581;1463.19
839000;2048;12.09;1455.9;11942.183622828787%;13.000283;1455.06
840000;2048;12.25;1453.41;11764.57142857143%;13.063301000000001;1452.74
841000;2048;12.22;1496.79;12148.690671031094%;13.110498;1496.13
842000;2048;12.41;1479.84;11824.576954069298%;13.171536;1479.1
843000;2048;12.26;1466.0;11857.585644371942%;12.971031;1465.21
844000;2048;12.45;1459.65;11624.09638554217%;13.015361;1459.02
